backend,path,tiles,format,bytes_per_elem,op,n,ns_per_elem,elems_per_s,mb_per_s,reps,seconds
software,host,0,fp32,4,ior,8,35.7813,27947571,335.4,438224,0.1254
software,host,0,fp32,4,ixor,8,35.7453,27975729,335.7,434226,0.1242
software,host,0,fp32,4,iadd,8,37.6601,26553278,318.6,415307,0.1251
software,host,0,fp32,4,isub,8,47.7140,20958212,251.5,262144,0.1001
software,host,0,fp32,4,ishl,8,48.1032,20788631,249.5,262144,0.1009
software,host,0,fp32,4,ishr,8,39.0186,25628772,307.5,399185,0.1246
software,host,0,fp32,4,icmplt,8,49.0987,20367128,244.4,262144,0.1030
software,host,0,fp32,4,add,8,280.6024,3563761,42.8,55869,0.1254
software,host,0,fp32,4,sub,8,294.0752,3400490,40.8,53307,0.1254
software,host,0,fp32,4,mul,8,222.2300,4499842,54.0,70421,0.1252
software,host,0,fp32,4,fma,8,260.8638,3833418,61.3,59726,0.1246
device,host,1,fp32,4,abs,8,11922.5353,83875,0.7,1349,0.1287
device,host,1,fp32,4,neg,8,12115.2783,82540,0.7,1289,0.1249
device,host,1,fp32,4,copysign,8,12123.2004,82486,1.0,1287,0.1248
device,host,1,fp32,4,min,8,12132.1018,82426,1.0,1286,0.1248
device,host,1,fp32,4,max,8,12097.8339,82659,1.0,1290,0.1248
device,host,1,fp32,4,minnum,8,13230.7377,75582,0.9,1292,0.1368
device,host,1,fp32,4,maxnum,8,13786.8620,72533,0.9,1133,0.1250
device,host,1,fp32,4,cmplt,8,13778.8398,72575,0.9,1133,0.1249
device,host,1,fp32,4,cmple,8,13769.0616,72627,0.9,1132,0.1247
device,host,1,fp32,4,cmpeq,8,13767.9902,72632,0.9,1137,0.1252
device,host,1,fp32,4,select,8,13759.3434,72678,1.2,1135,0.1249
device,host,1,fp32,4,iand,8,13733.5803,72814,0.9,1135,0.1247
device,host,1,fp32,4,ior,8,15008.9264,66627,0.8,1135,0.1363
device,host,1,fp32,4,ixor,8,15104.3488,66206,0.8,1042,0.1259
device,host,1,fp32,4,iadd,8,15117.8570,66147,0.8,1027,0.1242
device,host,1,fp32,4,isub,8,15173.3639,65905,0.8,1028,0.1248
device,host,1,fp32,4,ishl,8,15173.5004,65904,0.8,1030,0.1250
device,host,1,fp32,4,ishr,8,15170.6728,65917,0.8,1027,0.1246
device,host,1,fp32,4,icmplt,8,15173.9640,65902,0.8,1030,0.1250
device,host,1,fp32,4,add,8,15181.4803,65870,0.8,1032,0.1253
device,host,1,fp32,4,sub,8,15218.2257,65711,0.8,1028,0.1252
device,host,1,fp32,4,mul,8,15179.0189,65880,0.8,1026,0.1246
device,host,1,fp32,4,fma,8,13969.1541,71586,1.1,1025,0.1145
device,resident,1,fp32,4,abs,8,3703.0559,270047,2.2,3874,0.1148
device,resident,1,fp32,4,neg,8,3633.8624,275189,2.2,4096,0.1191
device,resident,1,fp32,4,copysign,8,3549.9290,281696,3.4,4096,0.1163
device,resident,1,fp32,4,min,8,3494.7979,286140,3.4,4096,0.1145
device,resident,1,fp32,4,max,8,3435.9018,291044,3.5,4096,0.1126
device,resident,1,fp32,4,minnum,8,3400.8589,294043,3.5,4096,0.1114
device,resident,1,fp32,4,maxnum,8,3355.1293,298051,3.6,4096,0.1099
device,resident,1,fp32,4,cmplt,8,3323.9178,300850,3.6,4096,0.1089
device,resident,1,fp32,4,cmple,8,3321.1762,301098,3.6,4096,0.1088
device,resident,1,fp32,4,cmpeq,8,3322.0126,301022,3.6,4096,0.1089
device,resident,1,fp32,4,select,8,3269.4877,305858,4.9,4096,0.1071
device,resident,1,fp32,4,iand,8,3233.1780,309293,3.7,4096,0.1059
device,resident,1,fp32,4,ior,8,3233.4398,309268,3.7,4096,0.1060
device,resident,1,fp32,4,ixor,8,3249.7117,307720,3.7,4096,0.1065
device,resident,1,fp32,4,iadd,8,3232.1407,309392,3.7,4096,0.1059
device,resident,1,fp32,4,isub,8,3201.2751,312376,3.7,4096,0.1049
device,resident,1,fp32,4,ishl,8,3196.0077,312890,3.8,4096,0.1047
device,resident,1,fp32,4,ishr,8,3194.1625,313071,3.8,4096,0.1047
device,resident,1,fp32,4,icmplt,8,3210.7369,311455,3.7,4096,0.1052
device,resident,1,fp32,4,add,8,3203.1079,312197,3.7,4096,0.1050
device,resident,1,fp32,4,sub,8,3485.7834,286880,3.4,4096,0.1142
device,resident,1,fp32,4,mul,8,4001.7334,249892,3.0,3858,0.1235
device,resident,1,fp32,4,fma,8,3953.2973,252953,4.0,3937,0.1245
device,host,4,fp32,4,abs,8,8651.0308,115593,0.9,1743,0.1206
device,host,4,fp32,4,neg,8,8654.9699,115541,0.9,1825,0.1264
device,host,4,fp32,4,copysign,8,9807.5303,101962,1.2,1827,0.1433
device,host,4,fp32,4,min,8,11075.8305,90287,1.1,1479,0.1310
device,host,4,fp32,4,max,8,11043.3870,90552,1.1,1395,0.1232
device,host,4,fp32,4,minnum,8,10003.2369,99968,1.2,1489,0.1192
device,host,4,fp32,4,maxnum,8,9794.3631,102100,1.2,1589,0.1245
device,host,4,fp32,4,cmplt,8,9799.3112,102048,1.2,1596,0.1251
device,host,4,fp32,4,cmple,8,9804.8136,101991,1.2,1589,0.1246
device,host,4,fp32,4,cmpeq,8,9797.1884,102070,1.2,1594,0.1249
device,host,4,fp32,4,select,8,9794.2458,102101,1.6,1594,0.1249
device,host,4,fp32,4,iand,8,9799.2122,102049,1.2,1595,0.1250
device,host,4,fp32,4,ior,8,11089.2232,90178,1.1,1456,0.1292
device,host,4,fp32,4,ixor,8,11145.8596,89719,1.1,1403,0.1251
device,host,4,fp32,4,iadd,8,11144.4823,89731,1.1,1402,0.1250
device,host,4,fp32,4,isub,8,11149.0034,89694,1.1,1403,0.1251
device,host,4,fp32,4,ishl,8,11154.0659,89653,1.1,1401,0.1250
device,host,4,fp32,4,ishr,8,11204.5972,89249,1.1,1401,0.1256
device,host,4,fp32,4,icmplt,8,11985.6777,83433,1.0,1355,0.1299
device,host,4,fp32,4,add,8,13728.7569,72840,0.9,1224,0.1344
device,host,4,fp32,4,sub,8,14529.2642,68827,0.8,1074,0.1248
device,host,4,fp32,4,mul,8,14532.0026,68814,0.8,1076,0.1251
device,host,4,fp32,4,fma,8,14526.5321,68840,1.1,1076,0.1250
device,resident,4,fp32,4,abs,8,4071.5239,245608,2.0,3549,0.1156
device,resident,4,fp32,4,neg,8,3935.0865,254124,2.0,3844,0.1210
device,resident,4,fp32,4,copysign,8,3948.1194,253285,3.0,3971,0.1254
device,resident,4,fp32,4,min,8,4032.4827,247986,3.0,3908,0.1261
device,resident,4,fp32,4,max,8,4017.1454,248933,3.0,3790,0.1218
device,resident,4,fp32,4,minnum,8,4016.3384,248983,3.0,3884,0.1248
device,resident,4,fp32,4,maxnum,8,4042.9532,247344,3.0,3898,0.1261
device,resident,4,fp32,4,cmplt,8,3974.6184,251596,3.0,3768,0.1198
device,resident,4,fp32,4,cmple,8,3973.8397,251646,3.0,3925,0.1248
device,resident,4,fp32,4,cmpeq,8,4840.2678,206600,2.5,3889,0.1506
device,resident,4,fp32,4,select,8,5785.7288,172839,2.8,2827,0.1309
device,resident,4,fp32,4,iand,8,5861.1274,170616,2.0,2656,0.1245
device,resident,4,fp32,4,ior,8,5883.2248,169975,2.0,2680,0.1261
device,resident,4,fp32,4,ixor,8,5875.9217,170186,2.0,2656,0.1249
device,resident,4,fp32,4,iadd,8,5885.0819,169921,2.0,2656,0.1250
device,resident,4,fp32,4,isub,8,5935.4065,168480,2.0,2652,0.1259
device,resident,4,fp32,4,ishl,8,6148.9428,162630,2.0,2504,0.1232
device,resident,4,fp32,4,ishr,8,6157.5089,162403,1.9,2544,0.1253
device,resident,4,fp32,4,icmplt,8,5952.2557,168004,2.0,2534,0.1207
device,resident,4,fp32,4,add,8,5833.1952,171433,2.1,2678,0.1250
device,resident,4,fp32,4,sub,8,5836.9897,171321,2.1,2682,0.1252
device,resident,4,fp32,4,mul,8,5675.1947,176205,2.1,2682,0.1218
device,resident,4,fp32,4,fma,8,5392.6309,185438,3.0,2897,0.1250
software,host,0,fp32,4,abs,16,36.2877,27557582,220.5,202335,0.1175
software,host,0,fp32,4,neg,16,38.9363,25682948,205.5,201983,0.1258
software,host,0,fp32,4,copysign,16,41.8911,23871433,286.5,186814,0.1252
software,host,0,fp32,4,min,16,82.8604,12068491,144.8,95043,0.1260
software,host,0,fp32,4,max,16,83.0031,12047742,144.6,88411,0.1174
software,host,0,fp32,4,minnum,16,82.4195,12133047,145.6,93368,0.1231
software,host,0,fp32,4,maxnum,16,97.7701,10228073,122.7,88207,0.1380
software,host,0,fp32,4,cmplt,16,106.7281,9369601,112.4,75026,0.1281
software,host,0,fp32,4,cmple,16,97.7631,10228810,122.7,73452,0.1149
software,host,0,fp32,4,cmpeq,16,82.8107,12075734,144.9,94251,0.1249
software,host,0,fp32,4,select,16,40.1007,24937203,399.0,196817,0.1263
software,host,0,fp32,4,iand,16,33.6203,29743928,356.9,233488,0.1256
software,host,0,fp32,4,ior,16,34.0747,29347258,352.2,229729,0.1252
software,host,0,fp32,4,ixor,16,33.7961,29589179,355.1,231571,0.1252
software,host,0,fp32,4,iadd,16,37.1861,26891736,322.7,212008,0.1261
software,host,0,fp32,4,isub,16,48.0642,20805501,249.7,160686,0.1236
software,host,0,fp32,4,ishl,16,46.3788,21561565,258.7,170142,0.1263
software,host,0,fp32,4,ishr,16,38.0397,26288315,315.5,205322,0.1250
software,host,0,fp32,4,icmplt,16,49.5192,20194199,242.3,159719,0.1265
software,host,0,fp32,4,add,16,283.4274,3528241,42.3,27583,0.1251
software,host,0,fp32,4,sub,16,295.6447,3382438,40.6,26409,0.1249
software,host,0,fp32,4,mul,16,217.8959,4589348,55.1,35783,0.1248
software,host,0,fp32,4,fma,16,257.5941,3882076,62.1,30336,0.1250
device,host,1,fp32,4,abs,16,5868.7745,170393,1.4,1346,0.1264
device,host,1,fp32,4,neg,16,6065.9253,164855,1.3,1284,0.1246
device,host,1,fp32,4,copysign,16,6052.1547,165230,2.0,1287,0.1246
device,host,1,fp32,4,min,16,6048.3125,165335,2.0,1295,0.1253
device,host,1,fp32,4,max,16,6270.2372,159484,1.9,1292,0.1296
device,host,1,fp32,4,minnum,16,6853.1145,145919,1.8,1142,0.1252
device,host,1,fp32,4,maxnum,16,6854.2456,145895,1.8,1139,0.1249
device,host,1,fp32,4,cmplt,16,6857.4914,145826,1.7,1138,0.1249
device,host,1,fp32,4,cmple,16,6854.6507,145886,1.8,1140,0.1250
device,host,1,fp32,4,cmpeq,16,6857.3722,145828,1.7,1140,0.1251
device,host,1,fp32,4,select,16,6847.2989,146043,2.3,1136,0.1245
device,host,1,fp32,4,iand,16,6853.4336,145912,1.8,1140,0.1250
device,host,1,fp32,4,ior,16,6852.2297,145938,1.8,1140,0.1250
device,host,1,fp32,4,ixor,16,6849.1337,146004,1.8,1139,0.1248
device,host,1,fp32,4,iadd,16,6847.3788,146041,1.8,1143,0.1252
device,host,1,fp32,4,isub,16,6840.1898,146195,1.8,1144,0.1252
device,host,1,fp32,4,ishl,16,6890.1157,145135,1.7,1142,0.1259
device,host,1,fp32,4,ishr,16,6996.4257,142930,1.7,1189,0.1331
device,host,1,fp32,4,icmplt,16,7146.6033,139927,1.7,1092,0.1249
device,host,1,fp32,4,add,16,7138.9993,140076,1.7,1099,0.1255
device,host,1,fp32,4,sub,16,7140.9344,140038,1.7,1096,0.1252
device,host,1,fp32,4,mul,16,7156.2181,139739,1.7,1095,0.1254
device,host,1,fp32,4,fma,16,7181.3718,139249,2.2,1090,0.1252
device,resident,1,fp32,4,abs,16,1864.7260,536272,4.3,3974,0.1186
device,resident,1,fp32,4,neg,16,1840.4782,543337,4.3,4096,0.1206
device,resident,1,fp32,4,copysign,16,1830.9198,546174,6.6,4096,0.1200
device,resident,1,fp32,4,min,16,1771.0032,564652,6.8,4096,0.1161
device,resident,1,fp32,4,max,16,1764.4592,566746,6.8,4096,0.1156
device,resident,1,fp32,4,minnum,16,1753.1674,570396,6.8,4096,0.1149
device,resident,1,fp32,4,maxnum,16,1744.9794,573073,6.9,4096,0.1144
device,resident,1,fp32,4,cmplt,16,1747.2974,572312,6.9,4096,0.1145
device,resident,1,fp32,4,cmple,16,1747.6542,572196,6.9,4096,0.1145
device,resident,1,fp32,4,cmpeq,16,1745.6902,572839,6.9,4096,0.1144
device,resident,1,fp32,4,select,16,1738.5396,575195,9.2,4096,0.1139
device,resident,1,fp32,4,iand,16,1733.3119,576930,6.9,4096,0.1136
device,resident,1,fp32,4,ior,16,1729.9872,578039,6.9,4096,0.1134
device,resident,1,fp32,4,ixor,16,1728.9138,578398,6.9,4096,0.1133
device,resident,1,fp32,4,iadd,16,1716.0720,582726,7.0,4096,0.1125
device,resident,1,fp32,4,isub,16,1713.1037,583736,7.0,4096,0.1123
device,resident,1,fp32,4,ishl,16,1708.1660,585423,7.0,4096,0.1119
device,resident,1,fp32,4,ishr,16,1712.4889,583945,7.0,4096,0.1122
device,resident,1,fp32,4,icmplt,16,1714.1288,583387,7.0,4096,0.1123
device,resident,1,fp32,4,add,16,1716.9025,582444,7.0,4096,0.1125
device,resident,1,fp32,4,sub,16,1716.2348,582671,7.0,4096,0.1125
device,resident,1,fp32,4,mul,16,1722.4504,580568,7.0,4096,0.1129
device,resident,1,fp32,4,fma,16,1782.1103,561132,9.0,4096,0.1168
device,host,4,fp32,4,abs,16,7426.4584,134654,1.1,1029,0.1223
device,host,4,fp32,4,neg,16,7381.9487,135466,1.1,1068,0.1261
device,host,4,fp32,4,copysign,16,7401.8606,135101,1.6,1039,0.1230
device,host,4,fp32,4,min,16,7410.0929,134951,1.6,1060,0.1257
device,host,4,fp32,4,max,16,7433.1768,134532,1.6,1049,0.1248
device,host,4,fp32,4,minnum,16,7401.1652,135114,1.6,1058,0.1253
device,host,4,fp32,4,maxnum,16,7611.4473,131381,1.6,1060,0.1291
device,host,4,fp32,4,cmplt,16,7590.7520,131739,1.6,1030,0.1251
device,host,4,fp32,4,cmple,16,7541.2664,132604,1.6,1040,0.1255
device,host,4,fp32,4,cmpeq,16,8044.1181,124314,1.5,1011,0.1301
device,host,4,fp32,4,select,16,8151.0316,122684,2.0,964,0.1257
device,host,4,fp32,4,iand,16,8782.0397,113869,1.4,958,0.1346
device,host,4,fp32,4,ior,16,9303.4257,107487,1.3,866,0.1289
device,host,4,fp32,4,ixor,16,9502.2781,105238,1.3,822,0.1250
device,host,4,fp32,4,iadd,16,10117.2054,98842,1.2,822,0.1331
device,host,4,fp32,4,isub,16,10229.2436,97759,1.2,761,0.1246
device,host,4,fp32,4,ishl,16,10659.1039,93817,1.1,765,0.1305
device,host,4,fp32,4,ishr,16,12220.7681,81828,1.0,659,0.1289
device,host,4,fp32,4,icmplt,16,12500.8166,79995,1.0,625,0.1250
device,host,4,fp32,4,add,16,12498.9549,80007,1.0,626,0.1252
device,host,4,fp32,4,sub,16,12497.5247,80016,1.0,625,0.1250
device,host,4,fp32,4,mul,16,12508.7414,79944,1.0,627,0.1255
device,host,4,fp32,4,fma,16,12508.4099,79946,1.3,624,0.1249
device,resident,4,fp32,4,abs,16,2729.5731,366358,2.9,2782,0.1215
device,resident,4,fp32,4,neg,16,2721.3656,367463,2.9,2853,0.1242
device,resident,4,fp32,4,copysign,16,2719.9326,367656,4.4,2863,0.1246
device,resident,4,fp32,4,min,16,2992.1456,334208,4.0,2879,0.1378
device,resident,4,fp32,4,max,16,3319.5874,301242,3.6,2456,0.1304
device,resident,4,fp32,4,minnum,16,3357.2862,297860,3.6,2328,0.1251
device,resident,4,fp32,4,maxnum,16,3344.4603,299002,3.6,2331,0.1247
device,resident,4,fp32,4,cmplt,16,3349.3472,298566,3.6,2329,0.1248
device,resident,4,fp32,4,cmple,16,3356.1608,297960,3.6,2333,0.1253
device,resident,4,fp32,4,cmpeq,16,3353.5644,298190,3.6,2326,0.1248
device,resident,4,fp32,4,select,16,3349.7087,298533,4.8,2273,0.1218
device,resident,4,fp32,4,iand,16,3341.1249,299300,3.6,2338,0.1250
device,resident,4,fp32,4,ior,16,3345.4556,298913,3.6,2329,0.1247
device,resident,4,fp32,4,ixor,16,3368.1651,296898,3.6,2311,0.1245
device,resident,4,fp32,4,iadd,16,3357.0343,297882,3.6,2311,0.1241
device,resident,4,fp32,4,isub,16,3456.3668,289321,3.5,2298,0.1271
device,resident,4,fp32,4,ishl,16,3472.3280,287991,3.5,2219,0.1233
device,resident,4,fp32,4,ishr,16,3467.5171,288391,3.5,2260,0.1254
device,resident,4,fp32,4,icmplt,16,3458.9600,289104,3.5,2259,0.1250
device,resident,4,fp32,4,add,16,3592.7826,278336,3.3,2277,0.1309
device,resident,4,fp32,4,sub,16,3673.7660,272200,3.3,2140,0.1258
device,resident,4,fp32,4,mul,16,3650.2552,273953,3.3,2130,0.1244
device,resident,4,fp32,4,fma,16,3606.6180,277268,4.4,2164,0.1249
software,host,0,fp32,4,abs,32,35.3574,28282592,226.3,104799,0.1186
software,host,0,fp32,4,neg,32,39.6770,25203546,201.6,98667,0.1253
software,host,0,fp32,4,copysign,32,41.1810,24283017,291.4,95407,0.1257
software,host,0,fp32,4,min,32,80.4006,12437716,149.3,48651,0.1252
software,host,0,fp32,4,max,32,80.1492,12476725,149.7,48843,0.1253
software,host,0,fp32,4,minnum,32,80.8720,12365218,148.4,48227,0.1248
software,host,0,fp32,4,maxnum,32,80.6042,12406308,148.9,48621,0.1254
software,host,0,fp32,4,cmplt,32,96.0649,10409625,124.9,40760,0.1253
software,host,0,fp32,4,cmple,32,97.3898,10268013,123.2,39750,0.1239
software,host,0,fp32,4,cmpeq,32,83.5960,11962294,143.5,46872,0.1254
software,host,0,fp32,4,select,32,38.8132,25764463,412.2,100751,0.1251
software,host,0,fp32,4,iand,32,32.7336,30549624,366.6,117863,0.1235
software,host,0,fp32,4,ior,32,33.1841,30134950,361.6,117996,0.1253
software,host,0,fp32,4,ixor,32,32.8673,30425338,365.1,119110,0.1253
software,host,0,fp32,4,iadd,32,38.2802,26123155,313.5,102396,0.1254
software,host,0,fp32,4,isub,32,48.3917,20664700,248.0,81581,0.1263
software,host,0,fp32,4,ishl,32,44.5770,22433114,269.2,87877,0.1254
software,host,0,fp32,4,ishr,32,36.5642,27349159,328.2,107250,0.1255
software,host,0,fp32,4,icmplt,32,44.0241,22714841,272.6,89097,0.1255
software,host,0,fp32,4,add,32,285.1353,3507107,42.1,13713,0.1251
software,host,0,fp32,4,sub,32,297.9165,3356645,40.3,13117,0.1250
software,host,0,fp32,4,mul,32,221.5328,4514004,54.2,17688,0.1254
software,host,0,fp32,4,fma,32,253.8862,3938772,63.0,15421,0.1253
device,host,1,fp32,4,abs,32,3321.0424,301110,2.4,1230,0.1307
device,host,1,fp32,4,neg,32,3408.2376,293407,2.3,1148,0.1252
device,host,1,fp32,4,copysign,32,3509.1879,284966,3.4,1146,0.1287
device,host,1,fp32,4,min,32,3819.4742,261816,3.1,1023,0.1250
device,host,1,fp32,4,max,32,3411.3835,293136,3.5,1004,0.1096
device,host,1,fp32,4,minnum,32,3272.9296,305537,3.7,1191,0.1247
device,host,1,fp32,4,maxnum,32,3270.4743,305766,3.7,1198,0.1254
device,host,1,fp32,4,cmplt,32,3574.3538,279771,3.4,1079,0.1234
device,host,1,fp32,4,cmple,32,3571.3682,280005,3.4,1091,0.1247
device,host,1,fp32,4,cmpeq,32,3575.2870,279698,3.4,1092,0.1249
device,host,1,fp32,4,select,32,3572.2935,279932,4.5,1096,0.1253
device,host,1,fp32,4,iand,32,3574.5138,279758,3.4,1094,0.1251
device,host,1,fp32,4,ior,32,3569.4212,280157,3.4,1096,0.1252
device,host,1,fp32,4,ixor,32,3566.1887,280411,3.4,1096,0.1251
device,host,1,fp32,4,iadd,32,3563.5944,280616,3.4,1095,0.1249
device,host,1,fp32,4,isub,32,3340.4485,299361,3.6,1097,0.1173
device,host,1,fp32,4,ishl,32,3273.9522,305441,3.7,1192,0.1249
device,host,1,fp32,4,ishr,32,3277.8132,305081,3.7,1192,0.1250
device,host,1,fp32,4,icmplt,32,3279.6844,304907,3.7,1192,0.1251
device,host,1,fp32,4,add,32,3416.1508,292727,3.5,1193,0.1304
device,host,1,fp32,4,sub,32,3634.1311,275169,3.3,1073,0.1248
device,host,1,fp32,4,mul,32,3636.4072,274997,3.3,1077,0.1253
device,host,1,fp32,4,fma,32,3634.0810,275173,4.4,1075,0.1250
device,resident,1,fp32,4,abs,32,1023.1940,977332,7.8,3750,0.1228
device,resident,1,fp32,4,neg,32,1023.4462,977091,7.8,3827,0.1253
device,resident,1,fp32,4,copysign,32,1286.0323,777585,9.3,3832,0.1577
device,resident,1,fp32,4,min,32,1311.0001,762776,9.2,2780,0.1166
device,resident,1,fp32,4,max,32,1281.9502,780062,9.4,3048,0.1250
device,resident,1,fp32,4,minnum,32,1277.9703,782491,9.4,3052,0.1248
device,resident,1,fp32,4,maxnum,32,1277.5488,782749,9.4,3065,0.1253
device,resident,1,fp32,4,cmplt,32,1340.0013,746268,9.0,3058,0.1311
device,resident,1,fp32,4,cmple,32,1415.1329,706647,8.5,2765,0.1252
device,resident,1,fp32,4,cmpeq,32,1421.2274,703617,8.4,2752,0.1252
device,resident,1,fp32,4,select,32,1418.8684,704787,11.3,2749,0.1248
device,resident,1,fp32,4,iand,32,1416.7155,705858,8.5,2758,0.1250
device,resident,1,fp32,4,ior,32,1418.1739,705132,8.5,2762,0.1253
device,resident,1,fp32,4,ixor,32,1418.9980,704723,8.5,2742,0.1245
device,resident,1,fp32,4,iadd,32,1418.9975,704723,8.5,2753,0.1250
device,resident,1,fp32,4,isub,32,1415.7258,706351,8.5,2760,0.1250
device,resident,1,fp32,4,ishl,32,1566.2144,638482,7.7,2765,0.1386
device,resident,1,fp32,4,ishr,32,1479.3953,675952,8.1,2379,0.1126
device,resident,1,fp32,4,icmplt,32,1393.3272,717707,8.6,2768,0.1234
device,resident,1,fp32,4,add,32,1368.2221,730875,8.8,3054,0.1337
device,resident,1,fp32,4,sub,32,1419.0651,704689,8.5,2748,0.1248
device,resident,1,fp32,4,mul,32,1419.4258,704510,8.5,2768,0.1257
device,resident,1,fp32,4,fma,32,1419.3419,704552,11.3,2751,0.1249
device,host,4,fp32,4,abs,32,7043.8820,141967,1.1,556,0.1253
device,host,4,fp32,4,neg,32,7358.1762,135903,1.1,531,0.1250
device,host,4,fp32,4,copysign,32,7354.2043,135977,1.6,531,0.1250
device,host,4,fp32,4,min,32,8091.3488,123589,1.5,532,0.1377
device,host,4,fp32,4,max,32,8982.4056,111329,1.3,466,0.1339
device,host,4,fp32,4,minnum,32,10376.9982,96367,1.2,412,0.1368
device,host,4,fp32,4,maxnum,32,11648.8325,85846,1.0,363,0.1353
device,host,4,fp32,4,cmplt,32,11783.4911,84864,1.0,329,0.1241
device,host,4,fp32,4,cmple,32,11941.4333,83742,1.0,330,0.1261
device,host,4,fp32,4,cmpeq,32,11942.5406,83734,1.0,328,0.1253
device,host,4,fp32,4,select,32,11928.3125,83834,1.3,326,0.1244
device,host,4,fp32,4,iand,32,11946.9164,83704,1.0,327,0.1250
device,host,4,fp32,4,ior,32,11983.9143,83445,1.0,325,0.1246
device,host,4,fp32,4,ixor,32,11962.9244,83592,1.0,327,0.1252
device,host,4,fp32,4,iadd,32,11957.9872,83626,1.0,325,0.1244
device,host,4,fp32,4,isub,32,12008.9735,83271,1.0,329,0.1264
device,host,4,fp32,4,ishl,32,11961.2346,83603,1.0,325,0.1244
device,host,4,fp32,4,ishr,32,11943.6504,83726,1.0,328,0.1254
device,host,4,fp32,4,icmplt,32,12026.0159,83153,1.0,326,0.1255
device,host,4,fp32,4,add,32,12032.0961,83111,1.0,323,0.1244
device,host,4,fp32,4,sub,32,12032.5112,83108,1.0,321,0.1236
device,host,4,fp32,4,mul,32,11992.5062,83385,1.0,324,0.1243
device,host,4,fp32,4,fma,32,11942.1114,83737,1.3,329,0.1257
device,resident,4,fp32,4,abs,32,2048.6661,488122,3.9,1889,0.1238
device,resident,4,fp32,4,neg,32,2045.9151,488779,3.9,1895,0.1241
device,resident,4,fp32,4,copysign,32,2045.1099,488971,5.9,1909,0.1249
device,resident,4,fp32,4,min,32,2049.2058,487994,5.9,1907,0.1251
device,resident,4,fp32,4,max,32,2045.9950,488760,5.9,1897,0.1242
device,resident,4,fp32,4,minnum,32,2091.4066,478147,5.7,1902,0.1273
device,resident,4,fp32,4,maxnum,32,2228.4386,448745,5.4,1772,0.1264
device,resident,4,fp32,4,cmplt,32,2221.6668,450113,5.4,1762,0.1253
device,resident,4,fp32,4,cmple,32,2223.5799,449725,5.4,1755,0.1249
device,resident,4,fp32,4,cmpeq,32,2248.5653,444728,5.3,1754,0.1262
device,resident,4,fp32,4,select,32,2274.0269,439749,7.0,1715,0.1248
device,resident,4,fp32,4,iand,32,2276.0494,439358,5.3,1719,0.1252
device,resident,4,fp32,4,ior,32,2274.8939,439581,5.3,1720,0.1252
device,resident,4,fp32,4,ixor,32,2282.6059,438096,5.3,1725,0.1260
device,resident,4,fp32,4,iadd,32,2289.0856,436856,5.2,1703,0.1247
device,resident,4,fp32,4,isub,32,2287.5857,437142,5.2,1709,0.1251
device,resident,4,fp32,4,ishl,32,2289.3019,436814,5.2,1713,0.1255
device,resident,4,fp32,4,ishr,32,2288.2796,437010,5.2,1713,0.1254
device,resident,4,fp32,4,icmplt,32,2288.3623,436994,5.2,1699,0.1244
device,resident,4,fp32,4,add,32,2286.4613,437357,5.2,1710,0.1251
device,resident,4,fp32,4,sub,32,2286.7173,437308,5.2,1708,0.1250
device,resident,4,fp32,4,mul,32,2289.2732,436820,5.2,1701,0.1246
device,resident,4,fp32,4,fma,32,2282.4014,438135,7.0,1715,0.1253
software,host,0,fp32,4,abs,64,34.9493,28612912,228.9,53716,0.1201
software,host,0,fp32,4,neg,64,40.3119,24806571,198.5,48217,0.1244
software,host,0,fp32,4,copysign,64,40.2425,24849327,298.2,48864,0.1259
software,host,0,fp32,4,min,64,80.6629,12397270,148.8,24315,0.1255
software,host,0,fp32,4,max,64,80.4328,12432743,149.2,24460,0.1259
software,host,0,fp32,4,minnum,64,81.3110,12298465,147.6,23972,0.1247
software,host,0,fp32,4,maxnum,64,80.8291,12371783,148.5,24034,0.1243
software,host,0,fp32,4,cmplt,64,98.9963,10101388,121.2,19672,0.1246
